eɪ ,i ,oʊ ,u ,æ ,ɑ ,ɛ ,ɪ ,ʊ ,ʌ ,filename
0.0,0.0,0.24719101123595505,0.24719101123595505,0.0449438202247191,0.2696629213483146,0.011235955056179775,0.0,0.0898876404494382,0.0898876404494382,FR3465
0.0,0.0,0.10112359550561797,0.033707865168539325,0.056179775280898875,0.16853932584269662,0.02247191011235955,0.0,0.30337078651685395,0.3146067415730337,FR1340
0.2696629213483146,0.4044943820224719,0.02247191011235955,0.15730337078651685,0.011235955056179775,0.0,0.0449438202247191,0.07865168539325842,0.011235955056179775,0.0,s_f113_ni
0.0,0.0,0.0449438202247191,0.0,0.033707865168539325,0.3707865168539326,0.02247191011235955,0.0,0.16853932584269662,0.3595505617977528,EN563
0.033707865168539325,0.0,0.07865168539325842,0.14606741573033707,0.11235955056179775,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.16853932584269662,0.1348314606741573,s_m107_xqf
0.1348314606741573,0.24719101123595505,0.07865168539325842,0.056179775280898875,0.0449438202247191,0.02247191011235955,0.0,0.0449438202247191,0.29213483146067415,0.07865168539325842,ne-que
0.0898876404494382,0.2808988764044944,0.0,0.02247191011235955,0.0,0.0,0.15730337078651685,0.449438202247191,0.0,0.0,TU31
0.0,0.0,0.0449438202247191,0.0,0.11235955056179775,0.29213483146067415,0.033707865168539325,0.0,0.10112359550561797,0.4157303370786517,BR216
0.06741573033707865,0.10112359550561797,0.23595505617977527,0.5393258426966292,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,FR4434
0.033707865168539325,0.0,0.011235955056179775,0.0,0.056179775280898875,0.0,0.29213483146067415,0.39325842696629215,0.1797752808988764,0.033707865168539325,BR488
0.0,0.0,0.15730337078651685,0.033707865168539325,0.10112359550561797,0.43820224719101125,0.0,0.0,0.056179775280898875,0.21348314606741572,s_m117_xel
0.2247191011235955,0.33707865168539325,0.0,0.0449438202247191,0.06741573033707865,0.0,0.056179775280898875,0.25842696629213485,0.0,0.011235955056179775,s_m115_ez
0.34831460674157305,0.5730337078651685,0.0,0.0,0.0,0.0,0.011235955056179775,0.06741573033707865,0.0,0.0,EN2125
0.2247191011235955,0.0,0.3707865168539326,0.20224719101123595,0.0,0.0,0.02247191011235955,0.0898876404494382,0.0898876404494382,0.0,EN1484
0.0,0.0,0.5955056179775281,0.3595505617977528,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,FR3410
0.011235955056179775,0.0,0.29213483146067415,0.3146067415730337,0.0,0.0,0.0,0.0,0.3707865168539326,0.011235955056179775,EN1157
0.2808988764044944,0.47191011235955055,0.02247191011235955,0.011235955056179775,0.0,0.0,0.011235955056179775,0.20224719101123595,0.0,0.0,BR1055
0.02247191011235955,0.0449438202247191,0.06741573033707865,0.0,0.0449438202247191,0.14606741573033707,0.0898876404494382,0.10112359550561797,0.2696629213483146,0.21348314606741572,FR3242
0.30337078651685395,0.47191011235955055,0.0,0.0,0.0,0.0,0.033707865168539325,0.19101123595505617,0.0,0.0,FR1285
0.033707865168539325,0.06741573033707865,0.2808988764044944,0.5955056179775281,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,s_f119_ov
0.1797752808988764,0.056179775280898875,0.0,0.0,0.033707865168539325,0.0,0.07865168539325842,0.5955056179775281,0.056179775280898875,0.0,s_m110_su
0.1797752808988764,0.3595505617977528,0.033707865168539325,0.14606741573033707,0.056179775280898875,0.0449438202247191,0.0449438202247191,0.10112359550561797,0.011235955056179775,0.02247191011235955,s_m120_em
0.0449438202247191,0.0,0.19101123595505617,0.0449438202247191,0.0,0.07865168539325842,0.033707865168539325,0.11235955056179775,0.2247191011235955,0.2696629213483146,GLO87
0.056179775280898875,0.24719101123595505,0.3146067415730337,0.30337078651685395,0.0,0.06741573033707865,0.0,0.0,0.011235955056179775,0.0,s_m120_od
0.0,0.0,0.06741573033707865,0.0,0.056179775280898875,0.14606741573033707,0.02247191011235955,0.0,0.30337078651685395,0.4044943820224719,BR922
0.0,0.0,0.7191011235955056,0.06741573033707865,0.0,0.15730337078651685,0.0,0.0,0.02247191011235955,0.033707865168539325,FR554
0.056179775280898875,0.056179775280898875,0.21348314606741572,0.5730337078651685,0.0,0.0,0.0,0.033707865168539325,0.06741573033707865,0.0,FR1093
0.14606741573033707,0.06741573033707865,0.14606741573033707,0.38202247191011235,0.033707865168539325,0.0,0.011235955056179775,0.06741573033707865,0.1348314606741573,0.011235955056179775,s_f108_ul
0.02247191011235955,0.011235955056179775,0.0,0.0,0.10112359550561797,0.0,0.4943820224719101,0.34831460674157305,0.02247191011235955,0.0,impermeable
0.0,0.0,0.0,0.02247191011235955,0.24719101123595505,0.02247191011235955,0.3258426966292135,0.033707865168539325,0.16853932584269662,0.1797752808988764,s_m112_nxa
0.30337078651685395,0.4606741573033708,0.0,0.0,0.011235955056179775,0.0,0.0,0.2247191011235955,0.0,0.0,s_m107_ti
0.10112359550561797,0.14606741573033707,0.10112359550561797,0.4157303370786517,0.02247191011235955,0.0,0.07865168539325842,0.10112359550561797,0.02247191011235955,0.011235955056179775,FR3730
0.06741573033707865,0.10112359550561797,0.12359550561797752,0.02247191011235955,0.056179775280898875,0.033707865168539325,0.0,0.0,0.48314606741573035,0.11235955056179775,ocean_Indien
0.12359550561797752,0.20224719101123595,0.06741573033707865,0.02247191011235955,0.011235955056179775,0.0,0.0898876404494382,0.2247191011235955,0.20224719101123595,0.056179775280898875,s_m111_xsxe
0.20224719101123595,0.7752808988764045,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,s_m110_ti
0.0,0.0,0.4606741573033708,0.0,0.011235955056179775,0.47191011235955055,0.0,0.0,0.011235955056179775,0.0449438202247191,BR168
0.056179775280898875,0.06741573033707865,0.1797752808988764,0.3258426966292135,0.06741573033707865,0.02247191011235955,0.033707865168539325,0.011235955056179775,0.20224719101123595,0.033707865168539325,EN2749
0.02247191011235955,0.0,0.10112359550561797,0.033707865168539325,0.15730337078651685,0.1797752808988764,0.16853932584269662,0.033707865168539325,0.07865168539325842,0.2247191011235955,s_m120_mxq
0.12359550561797752,0.011235955056179775,0.0898876404494382,0.06741573033707865,0.19101123595505617,0.3146067415730337,0.033707865168539325,0.02247191011235955,0.0449438202247191,0.10112359550561797,s_m102_al
0.24719101123595505,0.25842696629213485,0.011235955056179775,0.16853932584269662,0.011235955056179775,0.0,0.0449438202247191,0.2247191011235955,0.011235955056179775,0.02247191011235955,s_f119_ik
0.0,0.0,0.16853932584269662,0.0,0.02247191011235955,0.2808988764044944,0.0,0.0,0.16853932584269662,0.3595505617977528,EN1401
0.15730337078651685,0.4157303370786517,0.0,0.0,0.02247191011235955,0.0,0.06741573033707865,0.33707865168539325,0.0,0.0,FR1280
0.033707865168539325,0.0,0.0,0.02247191011235955,0.5617977528089888,0.011235955056179775,0.23595505617977527,0.033707865168539325,0.056179775280898875,0.0449438202247191,s_m111_txq
0.29213483146067415,0.6404494382022472,0.0,0.0,0.0,0.0,0.011235955056179775,0.056179775280898875,0.0,0.0,s_m116_wi
0.15730337078651685,0.24719101123595505,0.011235955056179775,0.38202247191011235,0.0449438202247191,0.011235955056179775,0.06741573033707865,0.0449438202247191,0.02247191011235955,0.011235955056179775,s_f119_xim
0.011235955056179775,0.0,0.011235955056179775,0.0,0.3146067415730337,0.12359550561797752,0.16853932584269662,0.011235955056179775,0.14606741573033707,0.21348314606741572,s_m115_xqxt
0.02247191011235955,0.0,0.15730337078651685,0.0,0.0449438202247191,0.14606741573033707,0.12359550561797752,0.0,0.2808988764044944,0.2247191011235955,BR422
0.02247191011235955,0.0,0.0,0.0449438202247191,0.12359550561797752,0.0,0.25842696629213485,0.47191011235955055,0.056179775280898875,0.02247191011235955,s_m104_sxi
0.19101123595505617,0.6629213483146067,0.0,0.10112359550561797,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,architecte-architecte
0.3258426966292135,0.011235955056179775,0.0,0.0,0.0,0.0,0.0449438202247191,0.6179775280898876,0.0,0.0,FR1373
0.23595505617977527,0.06741573033707865,0.0,0.011235955056179775,0.011235955056179775,0.0,0.07865168539325842,0.5842696629213483,0.011235955056179775,0.0,GR9
0.011235955056179775,0.0,0.02247191011235955,0.10112359550561797,0.11235955056179775,0.033707865168539325,0.1348314606741573,0.02247191011235955,0.38202247191011235,0.1797752808988764,EN931
0.25842696629213485,0.6966292134831461,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,GR469
0.23595505617977527,0.4157303370786517,0.0,0.02247191011235955,0.02247191011235955,0.0,0.02247191011235955,0.2808988764044944,0.0,0.0,s_m104_iz
0.0,0.0,0.11235955056179775,0.02247191011235955,0.10112359550561797,0.16853932584269662,0.02247191011235955,0.0,0.25842696629213485,0.3146067415730337,patin_a_roulettes
0.02247191011235955,0.0,0.0,0.056179775280898875,0.1797752808988764,0.0,0.14606741573033707,0.07865168539325842,0.2696629213483146,0.24719101123595505,FR3584
0.07865168539325842,0.0,0.056179775280898875,0.056179775280898875,0.1797752808988764,0.02247191011235955,0.20224719101123595,0.056179775280898875,0.16853932584269662,0.1797752808988764,FR3278
0.15730337078651685,0.0,0.0,0.0898876404494382,0.1348314606741573,0.0,0.25842696629213485,0.25842696629213485,0.0449438202247191,0.056179775280898875,s_f101_xud
0.11235955056179775,0.4606741573033708,0.0,0.07865168539325842,0.011235955056179775,0.0,0.033707865168539325,0.30337078651685395,0.0,0.0,FR1108
0.033707865168539325,0.0,0.0,0.0,0.39325842696629215,0.16853932584269662,0.2247191011235955,0.06741573033707865,0.011235955056179775,0.10112359550561797,EN2014
0.10112359550561797,0.30337078651685395,0.0,0.011235955056179775,0.056179775280898875,0.0,0.12359550561797752,0.38202247191011235,0.011235955056179775,0.011235955056179775,FR10
0.10112359550561797,0.47191011235955055,0.0449438202247191,0.10112359550561797,0.033707865168539325,0.033707865168539325,0.0,0.02247191011235955,0.14606741573033707,0.0449438202247191,s_m111_up
0.12359550561797752,0.14606741573033707,0.056179775280898875,0.06741573033707865,0.11235955056179775,0.07865168539325842,0.07865168539325842,0.06741573033707865,0.10112359550561797,0.16853932584269662,s_f103_ha
0.0,0.0,0.11235955056179775,0.011235955056179775,0.07865168539325842,0.14606741573033707,0.02247191011235955,0.0,0.25842696629213485,0.3707865168539326,FR1311
0.0,0.0,0.25842696629213485,0.07865168539325842,0.033707865168539325,0.033707865168539325,0.0,0.0,0.30337078651685395,0.29213483146067415,FR1979
0.011235955056179775,0.0,0.0,0.033707865168539325,0.12359550561797752,0.0,0.38202247191011235,0.38202247191011235,0.0449438202247191,0.02247191011235955,s_m110_xsxq
0.0,0.0,0.056179775280898875,0.0,0.16853932584269662,0.10112359550561797,0.06741573033707865,0.0,0.14606741573033707,0.4606741573033708,s_m120_do
0.19101123595505617,0.02247191011235955,0.0,0.10112359550561797,0.0,0.0,0.056179775280898875,0.6292134831460674,0.0,0.0,FR1125
0.0,0.0,0.056179775280898875,0.0,0.11235955056179775,0.1797752808988764,0.02247191011235955,0.0,0.2696629213483146,0.3595505617977528,EN2421
0.11235955056179775,0.0,0.0,0.0,0.2696629213483146,0.0,0.4157303370786517,0.14606741573033707,0.0,0.056179775280898875,s_m114_me
0.0,0.0,0.10112359550561797,0.011235955056179775,0.14606741573033707,0.10112359550561797,0.056179775280898875,0.011235955056179775,0.23595505617977527,0.33707865168539325,s_m107_pxa
0.29213483146067415,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.6629213483146067,0.0,0.0,FR2023
0.21348314606741572,0.16853932584269662,0.011235955056179775,0.02247191011235955,0.0,0.0,0.11235955056179775,0.4157303370786517,0.056179775280898875,0.0,s_f105_zxi
0.0449438202247191,0.011235955056179775,0.02247191011235955,0.10112359550561797,0.33707865168539325,0.06741573033707865,0.12359550561797752,0.10112359550561797,0.14606741573033707,0.0449438202247191,s_f101_dxu
0.0,0.0,0.10112359550561797,0.0,0.0,0.24719101123595505,0.0,0.0,0.11235955056179775,0.5393258426966292,FR3094
0.02247191011235955,0.0,0.0,0.0,0.21348314606741572,0.056179775280898875,0.38202247191011235,0.033707865168539325,0.056179775280898875,0.23595505617977527,FR4047
0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,0.02247191011235955,0.0,0.24719101123595505,0.4044943820224719,0.21348314606741572,0.011235955056179775,s_m116_xtxa
0.0898876404494382,0.0,0.0,0.0,0.02247191011235955,0.0,0.16853932584269662,0.5280898876404494,0.19101123595505617,0.0,s_m112_xsu
0.06741573033707865,0.0,0.3258426966292135,0.2696629213483146,0.0,0.21348314606741572,0.0,0.0,0.0898876404494382,0.033707865168539325,s_f105_ob
0.07865168539325842,0.033707865168539325,0.0,0.0449438202247191,0.011235955056179775,0.0,0.12359550561797752,0.5617977528089888,0.1348314606741573,0.011235955056179775,EN2811
0.2696629213483146,0.19101123595505617,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.0,0.10112359550561797,0.30337078651685395,0.0449438202247191,0.011235955056179775,BR571
0.011235955056179775,0.0,0.1348314606741573,0.011235955056179775,0.1348314606741573,0.15730337078651685,0.06741573033707865,0.0,0.15730337078651685,0.3258426966292135,s_m112_an
0.011235955056179775,0.0,0.02247191011235955,0.011235955056179775,0.1797752808988764,0.02247191011235955,0.25842696629213485,0.056179775280898875,0.29213483146067415,0.14606741573033707,EN1023
0.4044943820224719,0.056179775280898875,0.0,0.011235955056179775,0.033707865168539325,0.0,0.056179775280898875,0.43820224719101125,0.0,0.0,BR16
0.12359550561797752,0.0,0.056179775280898875,0.02247191011235955,0.20224719101123595,0.07865168539325842,0.2247191011235955,0.11235955056179775,0.06741573033707865,0.11235955056179775,s_m104_xas
0.14606741573033707,0.11235955056179775,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0898876404494382,0.5617977528089888,0.06741573033707865,0.0,BR622
0.0,0.0,0.07865168539325842,0.056179775280898875,0.033707865168539325,0.4044943820224719,0.011235955056179775,0.0,0.10112359550561797,0.3146067415730337,s_m111_fo
0.011235955056179775,0.1348314606741573,0.011235955056179775,0.1797752808988764,0.02247191011235955,0.0,0.07865168539325842,0.39325842696629215,0.16853932584269662,0.0,bureau
0.1348314606741573,0.5730337078651685,0.02247191011235955,0.0,0.056179775280898875,0.0,0.011235955056179775,0.011235955056179775,0.16853932584269662,0.02247191011235955,s_m111_xit
0.033707865168539325,0.12359550561797752,0.10112359550561797,0.6292134831460674,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.0449438202247191,0.011235955056179775,s_m120_uz
0.33707865168539325,0.5393258426966292,0.0,0.0,0.0,0.0,0.011235955056179775,0.11235955056179775,0.0,0.0,FR1930
0.20224719101123595,0.7191011235955056,0.0,0.056179775280898875,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,s_m115_di
0.02247191011235955,0.0,0.011235955056179775,0.34831460674157305,0.16853932584269662,0.033707865168539325,0.11235955056179775,0.056179775280898875,0.1797752808988764,0.06741573033707865,FR264
0.0,0.0,0.11235955056179775,0.10112359550561797,0.0,0.0898876404494382,0.033707865168539325,0.011235955056179775,0.39325842696629215,0.25842696629213485,proprement
0.23595505617977527,0.5842696629213483,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.15730337078651685,0.0,0.0,GR468
0.0,0.0,0.0449438202247191,0.0,0.5056179775280899,0.056179775280898875,0.11235955056179775,0.0,0.14606741573033707,0.1348314606741573,s_m104_xqz
0.25842696629213485,0.34831460674157305,0.0898876404494382,0.25842696629213485,0.0,0.0,0.011235955056179775,0.033707865168539325,0.0,0.0,EN809
0.14606741573033707,0.449438202247191,0.02247191011235955,0.07865168539325842,0.056179775280898875,0.011235955056179775,0.0898876404494382,0.11235955056179775,0.0,0.033707865168539325,s_m116_ut
0.0,0.0,0.011235955056179775,0.0,0.2247191011235955,0.1348314606741573,0.15730337078651685,0.0,0.12359550561797752,0.34831460674157305,s_m104_xqt
0.0,0.0,0.011235955056179775,0.0,0.1797752808988764,0.033707865168539325,0.5955056179775281,0.07865168539325842,0.06741573033707865,0.033707865168539325,FR1129
0.0,0.0,0.3707865168539326,0.12359550561797752,0.0,0.0898876404494382,0.0,0.0,0.2808988764044944,0.1348314606741573,FR2165
0.0,0.0,0.033707865168539325,0.0,0.02247191011235955,0.23595505617977527,0.0,0.0,0.16853932584269662,0.5393258426966292,BR296
0.0,0.0,0.39325842696629215,0.449438202247191,0.0,0.0449438202247191,0.0,0.0,0.11235955056179775,0.0,ES31
0.12359550561797752,0.5393258426966292,0.011235955056179775,0.06741573033707865,0.0449438202247191,0.02247191011235955,0.056179775280898875,0.10112359550561797,0.02247191011235955,0.011235955056179775,FR1701
0.02247191011235955,0.0,0.07865168539325842,0.0,0.11235955056179775,0.48314606741573035,0.011235955056179775,0.0,0.033707865168539325,0.25842696629213485,s_m120_xda
0.07865168539325842,0.30337078651685395,0.056179775280898875,0.02247191011235955,0.07865168539325842,0.0,0.06741573033707865,0.056179775280898875,0.2808988764044944,0.056179775280898875,ecole
0.24719101123595505,0.0,0.0,0.02247191011235955,0.011235955056179775,0.0,0.19101123595505617,0.48314606741573035,0.033707865168539325,0.011235955056179775,FR2045
0.0,0.0,0.0,0.06741573033707865,0.21348314606741572,0.011235955056179775,0.2808988764044944,0.1348314606741573,0.21348314606741572,0.07865168539325842,FR720
0.16853932584269662,0.5842696629213483,0.0,0.033707865168539325,0.02247191011235955,0.0,0.06741573033707865,0.11235955056179775,0.0,0.011235955056179775,s_m102_ixs
0.011235955056179775,0.0,0.0,0.0,0.24719101123595505,0.02247191011235955,0.651685393258427,0.0449438202247191,0.011235955056179775,0.011235955056179775,FR2714
0.3146067415730337,0.5056179775280899,0.0,0.0,0.0,0.0,0.0,0.1797752808988764,0.0,0.0,s_f119_yi
0.033707865168539325,0.056179775280898875,0.1348314606741573,0.6292134831460674,0.0,0.0,0.0,0.056179775280898875,0.0898876404494382,0.0,Royaume-Uni
0.011235955056179775,0.033707865168539325,0.0898876404494382,0.02247191011235955,0.011235955056179775,0.0,0.033707865168539325,0.10112359550561797,0.5955056179775281,0.10112359550561797,s_m102_xtxe
0.23595505617977527,0.056179775280898875,0.0,0.0,0.011235955056179775,0.0,0.06741573033707865,0.6067415730337079,0.02247191011235955,0.0,s_m114_fi
0.20224719101123595,0.6853932584269663,0.0,0.033707865168539325,0.0,0.0,0.0,0.07865168539325842,0.0,0.0,s_f103_ib
0.10112359550561797,0.898876404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s_f103_iv
0.1797752808988764,0.3258426966292135,0.033707865168539325,0.011235955056179775,0.033707865168539325,0.056179775280898875,0.0,0.0449438202247191,0.23595505617977527,0.07865168539325842,s_m120_axc
0.19101123595505617,0.651685393258427,0.0,0.0898876404494382,0.0,0.0,0.02247191011235955,0.033707865168539325,0.011235955056179775,0.0,s_f106_di
0.10112359550561797,0.42696629213483145,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.0,0.0449438202247191,0.24719101123595505,0.0449438202247191,s_m111_xep
0.07865168539325842,0.011235955056179775,0.0449438202247191,0.011235955056179775,0.1797752808988764,0.20224719101123595,0.25842696629213485,0.056179775280898875,0.033707865168539325,0.12359550561797752,s_m120_lxe
0.02247191011235955,0.0,0.0,0.0,0.550561797752809,0.011235955056179775,0.2808988764044944,0.06741573033707865,0.011235955056179775,0.056179775280898875,s_f119_vxq
0.2247191011235955,0.30337078651685395,0.0,0.0,0.11235955056179775,0.0,0.12359550561797752,0.19101123595505617,0.033707865168539325,0.011235955056179775,de_jour_en_jour
0.07865168539325842,0.0449438202247191,0.033707865168539325,0.011235955056179775,0.07865168539325842,0.02247191011235955,0.3146067415730337,0.24719101123595505,0.0449438202247191,0.12359550561797752,FR4004
0.2696629213483146,0.0,0.0,0.0,0.2808988764044944,0.0,0.23595505617977527,0.21348314606741572,0.0,0.0,s_m104_ve
0.20224719101123595,0.4044943820224719,0.0,0.0,0.02247191011235955,0.0,0.11235955056179775,0.24719101123595505,0.0,0.011235955056179775,s_f109_ixs
0.056179775280898875,0.06741573033707865,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.0,0.12359550561797752,0.33707865168539325,0.34831460674157305,0.011235955056179775,s_f105_sxa
0.056179775280898875,0.12359550561797752,0.02247191011235955,0.7078651685393258,0.011235955056179775,0.011235955056179775,0.0,0.02247191011235955,0.0449438202247191,0.0,FR3981
0.033707865168539325,0.0,0.056179775280898875,0.15730337078651685,0.1348314606741573,0.0449438202247191,0.11235955056179775,0.033707865168539325,0.2808988764044944,0.14606741573033707,FR66
0.0,0.0,0.07865168539325842,0.0,0.02247191011235955,0.19101123595505617,0.0,0.0,0.12359550561797752,0.5842696629213483,EN2035
0.11235955056179775,0.033707865168539325,0.07865168539325842,0.033707865168539325,0.1348314606741573,0.11235955056179775,0.1348314606741573,0.0449438202247191,0.11235955056179775,0.20224719101123595,s_f105_lxa
0.0,0.0,0.23595505617977527,0.2808988764044944,0.0,0.1348314606741573,0.0,0.0,0.2808988764044944,0.06741573033707865,FR1659
0.06741573033707865,0.15730337078651685,0.10112359550561797,0.0,0.07865168539325842,0.0449438202247191,0.033707865168539325,0.056179775280898875,0.38202247191011235,0.07865168539325842,FR-participant6_ete_FR430
0.21348314606741572,0.02247191011235955,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.1348314606741573,0.5393258426966292,0.033707865168539325,0.0,EN501
0.15730337078651685,0.12359550561797752,0.011235955056179775,0.0449438202247191,0.02247191011235955,0.033707865168539325,0.25842696629213485,0.29213483146067415,0.0449438202247191,0.011235955056179775,EN1766
0.0,0.0449438202247191,0.12359550561797752,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0449438202247191,0.6404494382022472,0.12359550561797752,poele
0.033707865168539325,0.0,0.0,0.16853932584269662,0.15730337078651685,0.0,0.20224719101123595,0.4157303370786517,0.02247191011235955,0.0,s_f119_il
0.0,0.011235955056179775,0.39325842696629215,0.449438202247191,0.0,0.0898876404494382,0.0,0.0,0.056179775280898875,0.0,FR3936
0.2247191011235955,0.29213483146067415,0.033707865168539325,0.011235955056179775,0.011235955056179775,0.0,0.056179775280898875,0.23595505617977527,0.10112359550561797,0.033707865168539325,FR1692
0.011235955056179775,0.0,0.47191011235955055,0.15730337078651685,0.0,0.29213483146067415,0.0,0.0,0.0449438202247191,0.02247191011235955,FR998
0.02247191011235955,0.0,0.033707865168539325,0.011235955056179775,0.07865168539325842,0.07865168539325842,0.0898876404494382,0.033707865168539325,0.2696629213483146,0.38202247191011235,EN2731
0.11235955056179775,0.0449438202247191,0.14606741573033707,0.23595505617977527,0.11235955056179775,0.011235955056179775,0.10112359550561797,0.056179775280898875,0.12359550561797752,0.056179775280898875,BR272
0.02247191011235955,0.0,0.0898876404494382,0.0,0.0898876404494382,0.4044943820224719,0.02247191011235955,0.0,0.11235955056179775,0.25842696629213485,s_m102_an
0.15730337078651685,0.0,0.011235955056179775,0.0,0.02247191011235955,0.02247191011235955,0.14606741573033707,0.47191011235955055,0.0898876404494382,0.07865168539325842,s_f103_zxe
0.07865168539325842,0.0,0.11235955056179775,0.24719101123595505,0.06741573033707865,0.011235955056179775,0.0898876404494382,0.02247191011235955,0.3146067415730337,0.056179775280898875,EN1870
0.011235955056179775,0.011235955056179775,0.0449438202247191,0.24719101123595505,0.12359550561797752,0.011235955056179775,0.056179775280898875,0.10112359550561797,0.23595505617977527,0.15730337078651685,s_m104_xjxa
0.12359550561797752,0.0,0.0,0.0449438202247191,0.3146067415730337,0.011235955056179775,0.24719101123595505,0.20224719101123595,0.0449438202247191,0.011235955056179775,s_m112_xixt
0.2808988764044944,0.3595505617977528,0.0,0.0,0.19101123595505617,0.033707865168539325,0.0449438202247191,0.07865168539325842,0.011235955056179775,0.0,FR4386
0.39325842696629215,0.0,0.0,0.0,0.0,0.0,0.06741573033707865,0.5393258426966292,0.0,0.0,FR582
0.29213483146067415,0.14606741573033707,0.0,0.0,0.19101123595505617,0.02247191011235955,0.19101123595505617,0.12359550561797752,0.0,0.033707865168539325,s_f106_xuxs
0.16853932584269662,0.033707865168539325,0.011235955056179775,0.1797752808988764,0.0449438202247191,0.0,0.15730337078651685,0.39325842696629215,0.0,0.011235955056179775,GR267
0.0,0.02247191011235955,0.1797752808988764,0.7191011235955056,0.0,0.011235955056179775,0.0,0.0,0.0449438202247191,0.02247191011235955,GR363
0.10112359550561797,0.06741573033707865,0.02247191011235955,0.5955056179775281,0.056179775280898875,0.0449438202247191,0.02247191011235955,0.0,0.06741573033707865,0.02247191011235955,s_m104_xuv
0.10112359550561797,0.011235955056179775,0.0898876404494382,0.02247191011235955,0.15730337078651685,0.056179775280898875,0.29213483146067415,0.033707865168539325,0.07865168539325842,0.15730337078651685,FR3686
0.06741573033707865,0.011235955056179775,0.11235955056179775,0.06741573033707865,0.21348314606741572,0.19101123595505617,0.0449438202247191,0.02247191011235955,0.07865168539325842,0.19101123595505617,s_m114_xut
0.056179775280898875,0.0,0.011235955056179775,0.19101123595505617,0.1348314606741573,0.02247191011235955,0.25842696629213485,0.0898876404494382,0.16853932584269662,0.06741573033707865,s_m112_xid
0.0,0.0,0.0,0.033707865168539325,0.1797752808988764,0.0,0.23595505617977527,0.0898876404494382,0.30337078651685395,0.15730337078651685,s_m115_xjxu
0.0,0.0,0.011235955056179775,0.0,0.23595505617977527,0.0,0.5056179775280899,0.15730337078651685,0.07865168539325842,0.011235955056179775,FR246
0.02247191011235955,0.0,0.0449438202247191,0.056179775280898875,0.3258426966292135,0.1797752808988764,0.0898876404494382,0.0,0.12359550561797752,0.15730337078651685,s_f101_an
0.0,0.0,0.0,0.0,0.47191011235955055,0.0898876404494382,0.20224719101123595,0.033707865168539325,0.0898876404494382,0.11235955056179775,EN540
0.33707865168539325,0.2696629213483146,0.0,0.011235955056179775,0.0,0.0,0.0,0.38202247191011235,0.0,0.0,FR628
0.033707865168539325,0.0,0.011235955056179775,0.0,0.4606741573033708,0.02247191011235955,0.42696629213483145,0.011235955056179775,0.011235955056179775,0.02247191011235955,la-haut
0.0,0.0,0.5842696629213483,0.3595505617977528,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,EN1967
0.15730337078651685,0.43820224719101125,0.0,0.02247191011235955,0.011235955056179775,0.0,0.0,0.33707865168539325,0.033707865168539325,0.0,ne-nullement
0.011235955056179775,0.0,0.02247191011235955,0.0,0.34831460674157305,0.06741573033707865,0.39325842696629215,0.033707865168539325,0.056179775280898875,0.06741573033707865,s_m102_txq
0.0,0.0,0.033707865168539325,0.0,0.21348314606741572,0.25842696629213485,0.056179775280898875,0.0,0.19101123595505617,0.24719101123595505,s_m114_mxu
0.06741573033707865,0.07865168539325842,0.0,0.6629213483146067,0.011235955056179775,0.0,0.011235955056179775,0.10112359550561797,0.056179775280898875,0.011235955056179775,FR3945
0.1348314606741573,0.0,0.06741573033707865,0.056179775280898875,0.23595505617977527,0.11235955056179775,0.11235955056179775,0.056179775280898875,0.0898876404494382,0.1348314606741573,s_f105_be
0.12359550561797752,0.6629213483146067,0.0,0.15730337078651685,0.0,0.0,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.0,s_f113_im
0.02247191011235955,0.011235955056179775,0.011235955056179775,0.06741573033707865,0.1348314606741573,0.0,0.2808988764044944,0.25842696629213485,0.1797752808988764,0.033707865168539325,FR2669
0.3146067415730337,0.3707865168539326,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.29213483146067415,0.0,0.0,s_m114_ip
0.0,0.0,0.011235955056179775,0.011235955056179775,0.14606741573033707,0.0449438202247191,0.2247191011235955,0.033707865168539325,0.21348314606741572,0.3146067415730337,s_m107_no
